,game,model,experiment,episode,metric,value
3963,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Request Count,25
3964,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Parsed Request Count,25
3965,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Violated Request Count,0
3966,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Request Success Ratio,1.0
3967,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Aborted,0
3968,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Lose,0
3969,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Success,1
3970,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Distance Score,0.9130002283183523
3971,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Consistency Score,1.0
3972,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Coverage Score,0.125
3973,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Penalty Score,1.1333333333333333
3974,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Alternative Penalty Score,1.0625
3975,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Alternative Main Score,97.00627425882493
3976,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Moves,"[['Player 2', 'P'], ['Player 2', 'M'], ['Player 2', 'T'], ['Player 2', 'D'], ['Player 2', 'A'], ['Player 2', 'S'], ['Player 2', 'O']]"
3977,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Init States,"{'state_1': [{'id': 'P', 'coord': [3, 1]}, {'id': 'O', 'coord': [3, 5]}, {'id': 'T', 'coord': [2, 4]}, {'id': 'S', 'coord': [7, 7]}, {'id': 'D', 'coord': [5, 3]}, {'id': 'A', 'coord': [6, 7]}, {'id': 'M', 'coord': [3, 4]}], 'state_2': [{'id': 'P', 'coord': [7, 4]}, {'id': 'O', 'coord': [3, 3]}, {'id': 'T', 'coord': [1, 1]}, {'id': 'S', 'coord': [5, 1]}, {'id': 'D', 'coord': [4, 2]}, {'id': 'A', 'coord': [6, 7]}, {'id': 'M', 'coord': [2, 4]}]}"
3978,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,End States,"{'state_1': [{'id': 'P', 'coord': [3, 1]}, {'id': 'O', 'coord': [3, 5]}, {'id': 'T', 'coord': [2, 4]}, {'id': 'S', 'coord': [7, 7]}, {'id': 'D', 'coord': [5, 3]}, {'id': 'A', 'coord': [6, 7]}, {'id': 'M', 'coord': [3, 4]}], 'state_2': [{'id': 'P', 'coord': [3, 1]}, {'id': 'O', 'coord': [3, 5]}, {'id': 'T', 'coord': [2, 4]}, {'id': 'S', 'coord': [6, 7]}, {'id': 'D', 'coord': [5, 3]}, {'id': 'A', 'coord': [5, 7]}, {'id': 'M', 'coord': [3, 4]}]}"
3979,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Shifts,6
3980,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Max Shifts,12
3981,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Min Shifts,6
3982,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,End Distance Sum,2.0
3983,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Init Distance Sum,18.901046542878234
3984,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Expected Distance Sum,29.331836849219748
3985,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Penalties,0
3986,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Max Penalties,16
3987,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Rounds,12
3988,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Max Rounds,28
3989,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Object Count,7
3990,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00001,Main Score,33.67907219510549
3991,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Request Count,10
3992,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Parsed Request Count,10
3993,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Violated Request Count,0
3994,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Request Success Ratio,1.0
3995,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Aborted,0
3996,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Lose,0
3997,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Success,1
3998,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Distance Score,0.19558540341227415
3999,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Coverage Score,0.0625
4000,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Penalty Score,1.0666666666666667
4001,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Alternative Penalty Score,1.032258064516129
4002,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Alternative Main Score,20.18946099739604
4003,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Moves,"[['Player 1', 'P'], ['Player 2', 'P']]"
4004,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Init States,"{'state_1': [{'id': 'P', 'coord': [4, 7]}, {'id': 'O', 'coord': [2, 5]}, {'id': 'T', 'coord': [7, 4]}, {'id': 'S', 'coord': [6, 3]}, {'id': 'D', 'coord': [6, 4]}, {'id': 'A', 'coord': [3, 7]}, {'id': 'M', 'coord': [5, 7]}], 'state_2': [{'id': 'P', 'coord': [6, 4]}, {'id': 'O', 'coord': [5, 6]}, {'id': 'T', 'coord': [7, 3]}, {'id': 'S', 'coord': [3, 7]}, {'id': 'D', 'coord': [1, 5]}, {'id': 'A', 'coord': [6, 5]}, {'id': 'M', 'coord': [4, 3]}]}"
4005,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,End States,"{'state_1': [{'id': 'P', 'coord': [6, 7]}, {'id': 'O', 'coord': [2, 5]}, {'id': 'T', 'coord': [7, 4]}, {'id': 'S', 'coord': [6, 3]}, {'id': 'D', 'coord': [6, 4]}, {'id': 'A', 'coord': [3, 7]}, {'id': 'M', 'coord': [5, 7]}], 'state_2': [{'id': 'P', 'coord': [6, 7]}, {'id': 'O', 'coord': [5, 6]}, {'id': 'T', 'coord': [7, 3]}, {'id': 'S', 'coord': [3, 7]}, {'id': 'D', 'coord': [1, 5]}, {'id': 'A', 'coord': [6, 5]}, {'id': 'M', 'coord': [4, 3]}]}"
4006,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Shifts,0
4007,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Max Shifts,12
4008,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Min Shifts,6
4009,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,End Distance Sum,21.989954074842814
4010,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Init Distance Sum,25.5955053503068
4011,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Expected Distance Sum,29.331836849219748
4012,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Penalties,1
4013,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Max Penalties,16
4014,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Rounds,4
4015,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Max Rounds,28
4016,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Object Count,7
4017,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,0_easy_7obj_en,instance_00000,Main Score,10.104428008524478
4018,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Request Count,10
4019,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Parsed Request Count,10
4020,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Violated Request Count,0
4021,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Request Success Ratio,1.0
4022,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Aborted,0
4023,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Lose,0
4024,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Success,1
4025,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Distance Score,1.0
4026,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Consistency Score,1.0
4027,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Coverage Score,1.0
4028,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Penalty Score,1.2857142857142856
4029,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Alternative Penalty Score,1.125
4030,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Alternative Main Score,112.5
4031,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Moves,"[['Player 1', 'C'], ['Player 2', 'C'], ['Player 1', 'L'], ['Player 2', 'L'], ['Player 1', 'P'], ['Player 2', 'P']]"
4032,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Init States,"{'state_1': [{'id': 'C', 'coord': [1, 3]}, {'id': 'L', 'coord': [2, 5]}, {'id': 'P', 'coord': [5, 7]}], 'state_2': [{'id': 'C', 'coord': [1, 3]}, {'id': 'L', 'coord': [5, 1]}, {'id': 'P', 'coord': [1, 5]}]}"
4033,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,End States,"{'state_1': [{'id': 'C', 'coord': [3, 3]}, {'id': 'L', 'coord': [5, 5]}, {'id': 'P', 'coord': [7, 7]}], 'state_2': [{'id': 'C', 'coord': [3, 3]}, {'id': 'L', 'coord': [5, 5]}, {'id': 'P', 'coord': [7, 7]}]}"
4034,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Shifts,2
4035,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Max Shifts,4
4036,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Min Shifts,2
4037,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,End Distance Sum,0.0
4038,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Init Distance Sum,9.47213595499958
4039,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Expected Distance Sum,12.570787221094177
4040,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Penalties,0
4041,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Max Penalties,8
4042,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Rounds,5
4043,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Max Rounds,12
4044,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Object Count,3
4045,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00002,Main Score,128.57142857142856
4046,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Request Count,11
4047,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Parsed Request Count,11
4048,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Violated Request Count,0
4049,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Request Success Ratio,1.0
4050,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Aborted,0
4051,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Lose,0
4052,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Success,1
4053,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Distance Score,1.0
4054,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Consistency Score,1.0
4055,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Coverage Score,0.25
4056,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Penalty Score,1.1428571428571428
4057,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Alternative Penalty Score,1.0666666666666667
4058,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Alternative Main Score,106.66666666666667
4059,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Moves,"[['Player 2', 'P'], ['Player 2', 'C'], ['Player 2', 'L']]"
4060,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Init States,"{'state_1': [{'id': 'C', 'coord': [3, 2]}, {'id': 'L', 'coord': [2, 1]}, {'id': 'P', 'coord': [3, 1]}], 'state_2': [{'id': 'C', 'coord': [2, 4]}, {'id': 'L', 'coord': [6, 6]}, {'id': 'P', 'coord': [5, 2]}]}"
4061,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,End States,"{'state_1': [{'id': 'C', 'coord': [3, 2]}, {'id': 'L', 'coord': [2, 1]}, {'id': 'P', 'coord': [3, 1]}], 'state_2': [{'id': 'C', 'coord': [3, 2]}, {'id': 'L', 'coord': [2, 1]}, {'id': 'P', 'coord': [3, 1]}]}"
4062,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Shifts,2
4063,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Max Shifts,4
4064,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Min Shifts,2
4065,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,End Distance Sum,0.0
4066,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Init Distance Sum,10.875260192432428
4067,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Expected Distance Sum,12.570787221094177
4068,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Penalties,1
4069,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Max Penalties,8
4070,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Rounds,5
4071,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Max Rounds,12
4072,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Object Count,3
4073,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00001,Main Score,57.14285714285714
4074,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Request Count,13
4075,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Parsed Request Count,13
4076,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Violated Request Count,0
4077,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Request Success Ratio,1.0
4078,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Aborted,0
4079,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Lose,0
4080,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Success,1
4081,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Distance Score,0.9235906167158949
4082,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Consistency Score,1.0
4083,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Coverage Score,0.375
4084,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Penalty Score,1.0
4085,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Alternative Penalty Score,1.0
4086,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Alternative Main Score,92.35906167158949
4087,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Moves,"[['Player 2', 'L'], ['Player 2', 'P'], ['Player 1', 'C']]"
4088,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Init States,"{'state_1': [{'id': 'C', 'coord': [2, 6]}, {'id': 'L', 'coord': [1, 6]}, {'id': 'P', 'coord': [4, 5]}], 'state_2': [{'id': 'C', 'coord': [7, 3]}, {'id': 'L', 'coord': [5, 1]}, {'id': 'P', 'coord': [5, 6]}]}"
4089,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,End States,"{'state_1': [{'id': 'C', 'coord': [7, 3]}, {'id': 'L', 'coord': [1, 6]}, {'id': 'P', 'coord': [4, 5]}], 'state_2': [{'id': 'C', 'coord': [7, 3]}, {'id': 'L', 'coord': [2, 6]}, {'id': 'P', 'coord': [4, 5]}]}"
4090,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Shifts,2
4091,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Max Shifts,4
4092,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Min Shifts,2
4093,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,End Distance Sum,1.0
4094,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Init Distance Sum,13.648289694651245
4095,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Expected Distance Sum,12.570787221094177
4096,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Penalties,2
4097,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Max Penalties,8
4098,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Rounds,5
4099,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Max Rounds,12
4100,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Object Count,3
4101,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_3obj_en,instance_00000,Main Score,63.16590738202586
4102,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Request Count,17
4103,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Parsed Request Count,17
4104,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Violated Request Count,0
4105,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Request Success Ratio,1.0
4106,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Aborted,0
4107,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Lose,0
4108,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Success,1
4109,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Distance Score,1.0
4110,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Consistency Score,1.0
4111,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Coverage Score,0.3333333333333333
4112,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Penalty Score,0.9090909090909091
4113,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Alternative Penalty Score,0.9523809523809523
4114,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Alternative Main Score,95.23809523809523
4115,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Moves,"[['Player 1', 'H'], ['Player 2', 'H'], ['Player 2', 'T'], ['Player 2', 'I'], ['Player 2', 'C'], ['Player 2', 'W']]"
4116,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Init States,"{'state_1': [{'id': 'W', 'coord': [4, 7]}, {'id': 'I', 'coord': [4, 5]}, {'id': 'T', 'coord': [2, 3]}, {'id': 'C', 'coord': [4, 6]}, {'id': 'H', 'coord': [5, 1]}], 'state_2': [{'id': 'W', 'coord': [1, 1]}, {'id': 'I', 'coord': [5, 4]}, {'id': 'T', 'coord': [5, 1]}, {'id': 'C', 'coord': [6, 4]}, {'id': 'H', 'coord': [1, 5]}]}"
4117,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,End States,"{'state_1': [{'id': 'W', 'coord': [4, 7]}, {'id': 'I', 'coord': [4, 5]}, {'id': 'T', 'coord': [2, 3]}, {'id': 'C', 'coord': [4, 6]}, {'id': 'H', 'coord': [3, 1]}], 'state_2': [{'id': 'W', 'coord': [4, 7]}, {'id': 'I', 'coord': [4, 5]}, {'id': 'T', 'coord': [2, 3]}, {'id': 'C', 'coord': [4, 6]}, {'id': 'H', 'coord': [3, 1]}]}"
4118,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Shifts,4
4119,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Max Shifts,8
4120,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Min Shifts,4
4121,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,End Distance Sum,0.0
4122,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Init Distance Sum,20.213250144575024
4123,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Expected Distance Sum,20.95131203515696
4124,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Penalties,3
4125,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Max Penalties,12
4126,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Rounds,7
4127,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Max Rounds,20
4128,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Object Count,5
4129,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00002,Main Score,54.54545454545454
4130,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Request Count,22
4131,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Parsed Request Count,22
4132,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Violated Request Count,0
4133,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Request Success Ratio,1.0
4134,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Aborted,0
4135,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Lose,0
4136,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Success,1
4137,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Distance Score,1.0
4138,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Consistency Score,1.0
4139,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Coverage Score,1.0
4140,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Penalty Score,1.0
4141,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Alternative Penalty Score,1.0
4142,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Alternative Main Score,100.0
4143,clean_up,gpt-5-2025-08-07-no-reasoning-t1.0,1_medium_5obj_en,instance_00001,Moves,"[['Player 1', 'C'], ['Player 2', 'C'], ['Player 1', 'H'], ['Player 2', 'H'], ['Player 1', 'I'], ['Player 2', 'I'], ['Player 1', 'T'], ['Player 2', 'T'], ['Player 1', 'W'], ['Player 2', 'W']]"
